tip_label	accession	name	molecule	resolved_via	ncbi_taxid	vmr_match	realm	subrealm	kingdom	subkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	genus	subgenus	species	ictv_id
MSPV_KC412247_1612_bp	KC412247	MSPV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus malpais	ICTV20165176
PIRYV_KU178986_1612_bp	KU178986	PIRYV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus piry	ICTV19760558
ISFV_AJ810084_1612_bp	AJ810084	ISFV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus isfahan	ICTV19790849
CHNV_GU212856_1612_bp	GU212856	CHNV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus chandipura	ICTV19760555
PERV_HM566195_1612_bp	HM566195	PERV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus perinet	ICTV20165178
JURV_KM204996_1612_bp	KM204996	JURV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus jurona	ICTV20165175
MEJV_MW798173_1612_bp	MW798173	MEJV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus mejal	ICTV202214276
RADV_KM205024_1612_bp	KM205024	RADV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus radi	ICTV20165179
YBV_JF911700_1612_bp	JF911700	YBV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus bogdanovac	ICTV20165180
VSNJV_JX121109_1612_bp	JX121109	VSNJV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus newjersey	ICTV19760563
CARV_KM205015_1612_bp	KM205015	CARV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus carajas	ICTV19990473
VSAV_EU373658_1612_bp	EU373658	VSAV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus alagoas	ICTV19760561
COCV_EU373657_1612_bp	EU373657	COCV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus cocal	ICTV19710307
MARV_HQ660076_1612_bp	HQ660076	MARV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus maraba	ICTV19910288
MORV_KM205007_1612_bp	KM205007	MORV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus morreton	ICTV20165177
VSIV_AF473864_1612_bp	AF473864	VSIV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus indiana	ICTV19710312
ABV_JX569193_1612_bp	JX569193	ABV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Chiroprhavirus		Chiroprhavirus epitesicus	ICTV20165174
WfMalVV-1_OM030292_1612_bp	OM030292	WfMalVV-1 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Chiroprhavirus		Chiroprhavirus wufeng	ICTV202214275
MBV_MW557336_1612_bp	MW557336	MBV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Chiroprhavirus		Chiroprhavirus mediterranean	ICTV202113323
JhBV_MF279192_1612_bp	MF279192	JhBV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Chiroprhavirus		Chiroprhavirus rhinolophus	ICTV202009186
YSBV_MN607594_1612_bp	MN607594	YSBV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Chiroprhavirus		Chiroprhavirus yinshui	ICTV202113324
PFRV_FJ872827_1612_bp	FJ872827	PFRV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Sprivivirus		Sprivivirus esox	ICTV20130524
SVCV_U18101_1612_bp	U18101	SVCV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Sprivivirus		Sprivivirus cyprinus	ICTV20094958
EPRV_KR612230_1612_bp	KR612230	EPRV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Siniperhavirus		Siniperhavirus zoarces	ICTV202113318
SCRV_DQ399789_1612_bp	DQ399789	SCRV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Siniperhavirus		Siniperhavirus chuatsi	ICTV202113319
DRV_KF958252_1612_bp	KF958252	DRV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Cetarhavirus		Cetarhavirus laganorhynchus	ICTV202113315
HPRV_MN103537_1612_bp	MN103537	HPRV 1612 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Cetarhavirus		Cetarhavirus phocoena	ICTV202113316
